3,65487,65502,0,35608
3,65487,65502,0,35632
3,65487,65502,0,35656
3,65487,65502,0,35680
3,65486,65503,0,35703
3,65486,65503,0,35728
3,65487,65502,0,35751
3,65487,65502,0,35775
3,65487,65502,0,35800
3,65487,65502,0,35823
3,65487,65502,0,35848
3,65487,65502,0,35871
3,65487,65502,0,35895
3,65487,65502,0,35919
3,65487,65502,0,35943
3,65487,65502,0,35966
3,65487,65502,0,35991
3,65487,65502,0,36015
3,65487,65502,0,36038
3,65487,65502,0,36063
3,65487,65502,0,36086
3,65487,65502,0,36111
3,65487,65502,0,36134
3,65487,65502,0,36158
3,65487,65502,0,36183
3,65487,65502,0,36206
3,65486,65502,0,36230
3,65486,65502,0,36254
3,65486,65502,0,36278
3,65487,65502,0,36301
3,65487,65502,0,36326
3,65487,65502,0,36349
3,65487,65502,0,36373
3,65487,65502,0,36398
3,65487,65502,0,36421
3,65487,65502,0,36446
3,65487,65502,0,36469
3,65487,65502,0,36493
3,65487,65502,0,36517
3,65487,65502,0,36541
3,65487,65502,0,36564
3,65487,65503,0,36589
3,65487,65503,0,36613
3,65487,65503,0,36636
3,65487,65503,0,36661
3,65487,65503,0,36684
3,65487,65502,0,36709
3,65487,65502,0,36732
3,65487,65502,0,36756
3,65487,65502,0,36781
3,65487,65502,0,36804
3,65487,65502,0,36828
3,65487,65502,0,36852
3,65487,65502,0,36876
3,65487,65502,0,36899
3,65486,65502,0,36924
3,65486,65502,0,36947
3,65486,65502,0,36971
3,65487,65502,0,36996
3,65487,65502,0,37019
3,65487,65502,0,37044
3,65487,65503,0,37067
3,65487,65503,0,37091
3,65487,65502,0,37115
3,65487,65502,0,37139
3,65487,65502,0,37163
3,65487,65503,0,37187
3,65487,65503,0,37211
3,65487,65503,0,37234
3,65487,65502,0,37259
3,65487,65502,0,37282
3,65487,65502,0,37306
3,65487,65502,0,37330
3,65487,65502,0,37354
3,65487,65502,0,37379
3,65486,65502,0,37402
3,65486,65502,0,37426
3,65486,65502,0,37450
3,65487,65502,0,37474
3,65487,65502,0,37497
3,65487,65502,0,37522
3,65487,65502,0,37545
3,65487,65502,0,37569
3,65487,65502,0,37594
3,65487,65502,0,37617
3,65487,65502,0,37642
3,65486,65502,0,37665
3,65486,65502,0,37689
3,65486,65502,0,37713
3,65487,65502,0,37737
3,65487,65502,0,37761
3,65487,65502,0,37785
3,65487,65502,0,37809
3,65487,65502,0,37832
3,65487,65502,0,37857
3,65487,65502,0,37880
3,65487,65502,0,37904
3,65487,65502,0,37928
3,65487,65503,0,37952
3,65487,65503,0,37977
3,65487,65502,0,38000
3,65487,65502,0,38024
3,65487,65502,0,38048
3,65487,65502,0,38072
3,65487,65502,0,38095
3,65487,65502,0,38120
3,65486,65502,0,38144
3,65486,65502,0,38167
3,65486,65502,0,38192
2,65487,65503,0,38215
2,65487,65503,0,38240
2,65487,65503,0,38263
3,65487,65502,0,38287
3,65487,65502,0,38311
3,65487,65502,0,38335
3,65486,65502,0,38359
3,65486,65502,0,38383
3,65486,65502,0,38407
3,65486,65502,0,38430
3,65486,65502,0,38455
3,65487,65502,0,38478
3,65487,65502,0,38502
3,65487,65502,0,38526
3,65487,65502,0,38550
3,65487,65502,0,38575
3,65487,65502,0,38598
3,65487,65502,0,38622
3,65487,65502,0,38646
3,65487,65502,0,38670
2,65487,65502,0,38693
2,65487,65502,0,38718
2,65487,65502,0,38742
3,65487,65502,0,38765
3,65487,65502,0,38790
3,65487,65502,0,38813
3,65486,65502,0,38837
3,65486,65502,0,38861
3,65487,65502,0,38885
3,65487,65502,0,38909
3,65487,65502,0,38933
3,65487,65502,0,38957
3,65487,65502,0,38981
3,65487,65502,0,39005
3,65486,65502,0,39028
3,65486,65502,0,39053
3,65486,65502,0,39076
3,65487,65502,0,39100
3,65487,65502,0,39124
3,65487,65502,0,39148
3,65487,65502,0,39173
3,65487,65502,0,39196
3,65487,65502,0,39220
3,65487,65502,0,39244
3,65487,65502,0,39268
3,65487,65502,0,39291
3,65487,65503,0,39316
3,65487,65503,0,39340
3,65487,65502,0,39363
3,65487,65502,0,39388
3,65487,65502,0,39411
3,65487,65502,0,39435
3,65487,65502,0,39459
3,65487,65502,0,39483
3,65487,65502,0,39507
3,65487,65502,0,39531
3,65487,65502,0,39555
3,65487,65502,0,39579
3,65487,65502,0,39603
3,65487,65502,0,39626
3,65487,65502,0,39651
3,65487,65502,0,39674
3,65487,65502,0,39698
3,65487,65502,0,39723
3,65487,65502,0,39746
3,65487,65503,0,39771
3,65487,65503,0,39794
3,65487,65503,0,39818
3,65487,65502,0,39842
3,65487,65502,0,39866
3,65487,65502,0,39889
3,65487,65502,0,39914
3,65487,65502,0,39938
3,65487,65502,0,39961
3,65487,65502,0,39986
3,65487,65502,0,40009
3,65487,65502,0,40033
3,65487,65502,0,40057
3,65487,65502,0,40081
3,65487,65502,0,40105
3,65487,65502,0,40129
3,65487,65502,0,40153
3,65487,65502,0,40177
3,65486,65503,0,40201
3,65486,65503,0,40224
3,65487,65502,0,40249
3,65487,65502,0,40272
3,65487,65502,0,40296
3,65487,65502,0,40321
3,65487,65502,0,40344
3,65487,65502,0,40368
3,65487,65502,0,40392
3,65487,65502,0,40416
3,65487,65502,0,40440
3,65487,65502,0,40464
3,65487,65502,0,40487
3,65487,65502,0,40512
3,65486,65502,0,40536
3,65486,65502,0,40559
3,65486,65502,0,40584
3,65487,65502,0,40607
3,65487,65502,0,40631
3,65487,65502,0,40655
3,65486,65502,0,40679
3,65486,65502,0,40704
3,65487,65502,0,40727
3,65487,65502,0,40751
3,65487,65502,0,40775
3,65487,65502,0,40799
3,65487,65502,0,40822
3,65487,65502,0,40847
3,65486,65502,0,40870
3,65486,65502,0,40894
3,65486,65502,0,40919
3,65486,65503,0,40942
3,65486,65503,0,40966
3,65486,65503,0,40990
3,65487,65502,0,41014
3,65487,65502,0,41038
3,65487,65502,0,41062
3,65487,65503,0,41085
3,65487,65503,0,41110
3,65487,65503,0,41134
3,65487,65503,0,41157
3,65487,65503,0,41182
3,65487,65502,0,41205
3,65487,65502,0,41229
3,65487,65502,0,41253
3,65487,65502,0,41277
3,65487,65502,0,41302
3,65487,65502,0,41325
3,65487,65502,0,41349
3,65487,65502,0,41373
3,65487,65502,0,41397
3,65487,65503,0,41420
3,65487,65503,0,41445
3,65487,65503,0,41468
3,65487,65502,0,41492
3,65487,65502,0,41517
3,65487,65502,0,41540
3,65487,65502,0,41564
3,65487,65502,0,41588
3,65487,65502,0,41612
3,65487,65502,0,41636
3,65487,65502,0,41660
3,65486,65502,0,41683
3,65486,65502,0,41708
3,65486,65502,0,41732
3,65487,65502,0,41755
3,65487,65502,0,41780
3,65487,65502,0,41803
3,65487,65502,0,41827
3,65487,65502,0,41851
3,65487,65502,0,41875
3,65487,65502,0,41899
3,65487,65502,0,41923
3,65487,65502,0,41947
3,65487,65502,0,41971
3,65487,65502,0,41995
3,65486,65502,0,42018
3,65486,65502,0,42043
3,65486,65502,0,42066
3,65486,65502,0,42090
3,65486,65502,0,42115
3,65486,65502,0,42138
3,65487,65502,0,42162
3,65487,65502,0,42186
3,65487,65502,0,42210
3,65487,65502,0,42234
3,65487,65502,0,42258
3,65487,65502,0,42281
3,65486,65502,0,42306
3,65486,65502,0,42330
3,65486,65502,0,42353
3,65487,65502,0,42378
3,65487,65502,0,42401
3,65487,65502,0,42425
3,65487,65502,0,42449
3,65487,65502,0,42473
3,65487,65502,0,42497
3,65487,65502,0,42521
3,65487,65502,0,42545
3,65486,65503,0,42569
3,65486,65503,0,42593
3,65486,65503,0,42616
3,65487,65502,0,42641
3,65487,65502,0,42664
3,65487,65502,0,42688
3,65487,65502,0,42713
3,65487,65502,0,42736
3,65487,65502,0,42760
3,65487,65502,0,42784
3,65487,65502,0,42808
3,65487,65502,0,42832
3,65487,65502,0,42856
3,65487,65502,0,42880
3,65487,65502,0,42904
3,65486,65502,0,42928
3,65486,65502,0,42951
3,65487,65502,0,42976
3,65487,65502,0,42999
3,65487,65502,0,43023
3,65487,65502,0,43047
3,65487,65502,0,43071
3,65487,65502,0,43095
3,65487,65503,0,43119
3,65487,65503,0,43143
3,65487,65503,0,43167
3,65487,65502,0,43191
3,65487,65502,0,43214
3,65487,65502,0,43239
3,65487,65502,0,43262
3,65487,65502,0,43286
3,65487,65502,0,43311
3,65487,65502,0,43334
3,65487,65502,0,43358
3,65487,65502,0,43382
3,65487,65502,0,43406
3,65487,65502,0,43429
3,65486,65502,0,43454
3,65486,65502,0,43478
3,65486,65502,0,43502
3,65486,65503,0,43526
3,65486,65503,0,43549
3,65486,65503,0,43574
3,65486,65502,0,43597
3,65486,65502,0,43621
3,65486,65502,0,43645
3,65487,65502,0,43669
3,65487,65502,0,43693
3,65487,65502,0,43717
3,65487,65502,0,43741
3,65487,65502,0,43765
3,65487,65502,0,43789
3,65486,65502,0,43812
3,65486,65502,0,43837
3,65487,65502,0,43860
3,65487,65502,0,43884
3,65487,65502,0,43909
3,65486,65502,0,43932
3,65486,65502,0,43956
3,65486,65502,0,43980
3,65487,65503,0,44004
3,65487,65503,0,44027
3,65487,65503,0,44052
3,65487,65502,0,44076
3,65487,65502,0,44100
3,65487,65502,0,44124
3,65487,65502,0,44147
3,65487,65502,0,44172
3,65487,65502,0,44195
3,65487,65502,0,44219
3,65487,65502,0,44243
3,65487,65503,0,44267
3,65487,65503,0,44291
3,65487,65503,0,44315
3,65487,65502,0,44339
3,65487,65502,0,44363
3,65487,65502,0,44387
