30,65509,65519,0,5434
30,65509,65519,0,5457
30,65509,65519,0,5482
30,65509,65519,0,5506
30,65509,65519,0,5529
30,65509,65519,0,5554
30,65509,65519,0,5577
30,65509,65519,0,5602
30,65509,65519,0,5625
30,65509,65519,0,5649
30,65509,65519,0,5673
30,65509,65519,0,5697
30,65509,65519,0,5721
30,65509,65519,0,5745
30,65509,65519,0,5769
30,65509,65519,0,5792
30,65509,65519,0,5817
30,65509,65519,0,5840
30,65509,65519,0,5864
30,65509,65519,0,5889
30,65509,65519,0,5912
30,65509,65519,0,5937
30,65509,65519,0,5960
30,65509,65519,0,5984
30,65509,65519,0,6008
30,65510,65519,0,6032
30,65510,65519,0,6055
30,65510,65519,0,6080
30,65510,65519,0,6104
30,65510,65519,0,6127
30,65510,65519,0,6152
30,65509,65519,0,6175
30,65509,65519,0,6200
30,65509,65519,0,6223
30,65509,65519,0,6247
30,65509,65519,0,6272
30,65509,65519,0,6295
30,65509,65519,0,6319
30,65509,65519,0,6343
30,65509,65519,0,6367
30,65509,65519,0,6390
30,65509,65519,0,6415
30,65509,65519,0,6438
30,65509,65519,0,6462
30,65509,65519,0,6487
30,65509,65519,0,6510
30,65509,65519,0,6535
30,65509,65519,0,6558
29,65509,65519,0,6582
29,65509,65519,0,6606
29,65509,65519,0,6630
30,65510,65519,0,6653
30,65510,65519,0,6678
30,65510,65519,0,6702
30,65510,65519,0,6725
30,65510,65519,0,6750
30,65510,65519,0,6773
30,65510,65519,0,6798
30,65510,65519,0,6821
30,65509,65519,0,6845
30,65509,65519,0,6870
30,65509,65519,0,6893
30,65510,65519,0,6917
30,65510,65519,0,6941
30,65510,65519,0,6965
30,65509,65519,0,6988
30,65509,65519,0,7013
30,65509,65519,0,7036
