65517,9,65517,1,12902
65517,9,65517,1,12925
65517,9,65517,1,12950
65517,9,65518,1,12974
65517,9,65518,1,12997
65517,9,65517,1,13022
65517,9,65517,1,13045
65517,9,65517,1,13069
65517,9,65517,1,13093
65517,9,65517,1,13117
65517,9,65517,1,13140
65516,9,65517,1,13165
65516,9,65517,1,13189
65516,9,65517,1,13212
65516,9,65517,1,13237
65516,9,65517,1,13260
65516,9,65517,1,13285
65516,9,65518,1,13308
65516,9,65518,1,13332
65516,9,65518,1,13357
65516,9,65517,1,13380
65516,9,65517,1,13404
65516,9,65517,1,13428
65516,9,65518,1,13452
65516,9,65518,1,13475
65516,9,65517,1,13500
65516,9,65517,1,13523
65516,9,65517,1,13548
65516,9,65518,1,13572
65516,9,65518,1,13595
65516,9,65518,1,13620
65516,10,65518,1,13643
65516,10,65518,1,13668
65516,10,65518,1,13693
65516,9,65517,1,13718
65516,9,65517,1,13742
65516,9,65517,1,13766
65516,9,65518,1,13790
65516,9,65518,1,13814
65516,9,65518,1,13838
65516,9,65517,1,13861
65516,9,65517,1,13886
65516,9,65517,1,13910
65516,9,65517,1,13933
65516,9,65517,1,13958
65516,10,65518,1,13981
65516,10,65518,1,14006
65516,10,65518,1,14031
65516,9,65517,1,14056
65516,9,65517,1,14081
65516,9,65517,1,14104
65516,9,65518,1,14128
65516,9,65518,1,14152
65516,9,65518,1,14176
65516,9,65517,1,14199
65516,9,65517,1,14224
65516,9,65517,1,14247
65516,9,65518,1,14271
65516,9,65518,1,14296
65516,10,65517,1,14319
65516,10,65517,1,14344
65516,10,65517,1,14369
65516,10,65518,1,14394
65516,10,65518,1,14419
65516,10,65518,1,14444
65516,10,65518,1,14469
65516,10,65518,1,14494
65516,10,65518,1,14519
65516,10,65518,1,14543
65516,10,65518,1,14569
65515,10,65518,1,14594
65515,10,65518,1,14619
65515,10,65518,1,14644
65516,10,65518,1,14668
65516,10,65518,1,14694
65516,10,65518,1,14718
65515,10,65518,1,14743
65515,10,65518,1,14769
65515,10,65518,1,14793
65515,10,65518,1,14819
65515,10,65518,1,14843
65515,11,65518,1,14868
65515,11,65518,1,14894
65515,11,65518,1,14918
65514,11,65518,1,14943
65514,11,65518,1,14968
65514,11,65518,1,14993
65514,11,65519,1,15019
65514,11,65519,1,15043
65514,11,65519,1,15068
65514,11,65519,1,15093
65514,11,65519,1,15118
65513,13,65519,1,15142
65513,13,65519,1,15168
65513,13,65519,1,15193
65512,13,65519,1,15218
65512,13,65519,1,15243
65512,13,65519,1,15267
65512,14,65520,1,15293
65512,14,65520,1,15318
65512,14,65520,1,15342
65512,14,65520,1,15368
65512,14,65520,1,15392
65508,18,65520,1,15418
65508,18,65520,1,15442
65508,18,65520,1,15467
65504,21,65520,1,15493
65504,21,65520,1,15517
65504,21,65520,1,15542
65500,27,65518,1,15567
65500,27,65518,1,15592
65495,37,65510,1,15618
65495,37,65510,1,15642
65495,37,65510,1,15667
65501,44,65490,1,15692
65501,44,65490,1,15717
65501,44,65490,1,15741
65517,36,65481,1,15767
65517,36,65481,1,15792
65517,36,65481,1,15817
65527,24,65486,1,15842
65527,24,65486,1,15866
65527,15,65499,1,15892
65527,15,65499,1,15917
65527,15,65499,1,15941
65520,15,65502,1,15967
65520,15,65502,1,15991
65520,15,65502,1,16017
65519,11,65502,1,16041
65519,11,65502,1,16066
65519,11,65502,1,16092
65517,4,65509,1,16116
65517,4,65509,1,16140
65510,12,65512,1,16164
65510,12,65512,1,16189
65510,12,65512,1,16215
65510,17,65503,1,16239
65510,17,65503,1,16264
65510,17,65503,1,16289
65515,16,65495,1,16314
65515,16,65495,1,16338
65515,16,65495,1,16364
65519,12,65495,1,16389
65519,12,65495,1,16414
65521,9,65497,1,16439
65521,9,65497,1,16462
65521,9,65497,1,16487
65522,9,65500,1,16510
65522,9,65500,1,16534
65522,9,65500,1,16559
65523,9,65502,1,16582
65523,9,65502,1,16606
65523,9,65502,1,16630
65522,9,65503,1,16654
65522,9,65503,1,16678
65522,9,65503,1,16702
65522,5,65504,1,16726
65522,5,65504,1,16750
65522,5,65504,1,16774
65522,4,65509,1,16797
65522,4,65509,1,16822
65522,4,65509,1,16845
65522,4,65509,1,16869
65522,4,65509,1,16893
65522,12,65501,1,16917
65522,12,65501,1,16943
65522,12,65501,1,16967
65526,8,65501,1,16992
65526,8,65501,1,17016
65526,8,65501,1,17040
65526,4,65505,1,17063
65526,4,65505,1,17088
65526,4,65505,1,17112
65529,2,65505,1,17135
65529,2,65505,1,17160
65529,2,65505,1,17183
65530,65535,65514,1,17208
65530,65535,65514,1,17235
65527,0,65519,1,17263
65527,0,65519,1,17288
65527,0,65519,1,17311
65525,0,65522,1,17335
65525,0,65522,1,17359
65525,0,65522,1,17383
65522,65534,65524,1,17408
